appid,date,newinstalls,predictionloss,daureal,maureal,category,ratings,daily_ratings,reviews,daily_reviews
com.app.27567,2024-05-27,1263,1992,6652,94079,TRAVEL_AND_LOCAL,2717,0,1598,0
com.app.48189,2024-05-27,188,1145,6674,37421,FINANCE,25511,11,9281,2
com.app.22262,2024-05-27,3454,2072,81521,565570,FINANCE,97679,45,19427,22
com.app.37904,2024-05-27,7606,11733,79789,674113,SHOPPING,9216,53,1992,11
com.app.24391,2024-05-27,66,3824,4302,107065,OTHERS,6135,2,1222,1
com.app.40009,2024-05-27,898,1760,82400,290727,OTHERS,64584,0,25543,1
com.app.72653,2024-05-27,210,1595,15205,82814,FINANCE,36745,2,15587,3
com.app.55481,2024-05-27,1284,3583,16900,167574,FINANCE,50553,31,26852,20
com.app.65327,2024-05-27,2179,2670,38198,411919,SHOPPING,202432,14,66561,0
com.app.96897,2024-05-27,955,5640,48005,402846,FINANCE,13343,19,6379,12
com.app.68335,2024-05-27,446,1767,9671,60344,FINANCE,4871,1,3308,1
com.app.95243,2024-05-27,2025,6304,134386,657752,FINANCE,29619,30,16504,15
com.app.14509,2024-05-27,21469,46338,1431310,6102648,FINANCE,1345470,1006,602869,129
com.app.66274,2024-05-27,381,801,18486,91320,BUSINESS,26657,21,13211,2
com.app.74794,2024-05-27,3808,13945,138283,1441784,SHOPPING,205411,0,74243,3
com.app.71740,2024-05-27,70,1203,8962,30605,FINANCE,8431,0,4411,2
com.app.37148,2024-05-27,174,1147,12582,50502,FINANCE,16047,1,8714,1
com.app.64353,2024-05-27,785,1707,249540,706349,FINANCE,24715,4,9574,4
com.app.94251,2024-05-27,1384,1657,68368,243312,FINANCE,70059,4,17800,8
com.app.95444,2024-05-27,452,1909,2827,36916,FINANCE,2972,0,1129,0
com.app.97988,2024-05-27,59,1133,5207,43376,SHOPPING,10971,3,4269,0
com.app.64851,2024-05-27,123,2215,8060,104890,FINANCE,12646,16,1455,2
com.app.36612,2024-05-27,398,4868,20769,200508,SHOPPING,3055,10,748,2
com.app.24438,2024-05-27,4822,9129,62622,628370,OTHERS,87482,75,32469,25
com.app.59849,2024-05-27,1921,22663,216333,2252797,OTHERS,1523957,30,377495,7
com.app.30329,2024-05-27,26217,78460,943768,10659381,FOOD_AND_DRINK,1585628,1351,178168,132
com.app.64764,2024-05-27,2679,2862,26696,174188,FINANCE,42833,17,15685,4
com.app.50760,2024-05-27,393,685,49859,172702,BUSINESS,61181,19,11227,0
com.app.54019,2024-05-27,356,4558,5030,53833,SHOPPING,2390,3,302,0
com.app.45949,2024-05-27,10980,30207,251571,2587608,OTHERS,578971,654,48838,28
com.app.87209,2024-05-27,33,2056,4899,35274,FINANCE,4151,18,728,2
com.app.62062,2024-05-27,1430,3353,18944,344109,SHOPPING,54768,7,2011,1
com.app.37541,2024-05-27,1848,2508,29340,312675,SHOPPING,157263,6,47850,1
com.app.13655,2024-05-27,369,1337,17168,71141,FINANCE,62704,1,26404,0
com.app.92210,2024-05-27,708,3813,10873,94686,TRAVEL_AND_LOCAL,9172,8,3663,1
com.app.45088,2024-05-27,14828,73037,4559218,13399691,FINANCE,2939161,2230,483799,143
com.app.31404,2024-05-27,76,1170,10674,38709,FINANCE,13314,1,6977,1
com.app.97802,2024-05-27,184,10722,6813,75064,OTHERS,2791,1,1208,1
com.app.23207,2024-05-27,1626,7365,30417,302196,FOOD_AND_DRINK,111658,10,28162,0
com.app.48065,2024-05-27,10724,27840,695692,4146564,SHOPPING,553462,225,103976,21
com.app.58221,2024-05-27,1833,8947,81394,785191,OTHERS,97723,32,18576,2
com.app.36145,2024-05-27,7455,10364,261765,1851333,SHOPPING,225656,285,73003,21
com.app.91525,2024-05-27,147,6942,4219,50854,TRAVEL_AND_LOCAL,4221,2,781,0
com.app.18251,2024-05-27,562,2345,62429,304874,FINANCE,86901,100,17091,13
com.app.64634,2024-05-27,117,1939,892,11311,TRAVEL_AND_LOCAL,619,0,376,0
com.app.37962,2024-05-27,2815,15082,140215,1393806,TRAVEL_AND_LOCAL,85668,43,40690,13
com.app.37873,2024-05-27,612,11984,22271,232397,OTHERS,47399,4,16853,0
com.app.91093,2024-05-27,4503,13088,415924,2471887,FINANCE,183443,515,102723,165
com.app.88832,2024-05-27,1148,4725,17560,186323,SHOPPING,9182,18,2839,2
com.app.38566,2024-05-27,1350,4570,99595,522441,BUSINESS,84854,104,25325,2
com.app.48916,2024-05-27,231,943,1073,23969,BUSINESS,512,1,190,1
com.app.72306,2024-05-27,397,795,36420,217584,BUSINESS,34985,4,14873,5
com.app.96938,2024-05-27,0,1606,10704,123057,OTHERS,44637,4,15635,0
com.app.47280,2024-05-27,10537,68329,8427746,21599000,FINANCE,6620578,1825,1479572,86
com.app.88311,2024-05-27,604,2500,14324,91868,FINANCE,6378,18,921,3
com.app.97976,2024-05-27,957,9053,6154,91767,SHOPPING,9784,7,3396,1
com.app.72656,2024-05-27,759,3243,151095,494988,OTHERS,57958,133,10828,8
com.app.19872,2024-05-27,393,1605,97638,285597,OTHERS,51647,39,5786,6
com.app.90842,2024-05-27,643,1547,38039,154648,FINANCE,41790,8,21943,4
com.app.21397,2024-05-27,2626,9019,39513,401815,OTHERS,131390,9,49194,2
com.app.78794,2024-05-27,56257,129777,7614427,23734223,FINANCE,2186646,47,987034,142
com.app.38543,2024-05-27,870,6910,5514,103858,SHOPPING,19054,0,7409,1
com.app.47938,2024-05-27,196,1893,1654,27705,SHOPPING,2663,0,1216,0
com.app.89044,2024-05-27,115,1889,1927,10936,FINANCE,1349,0,841,0
com.app.85803,2024-05-27,131,909,6017,68988,BUSINESS,3795,3,927,1
com.app.81754,2024-05-27,208,7773,6818,64221,TRAVEL_AND_LOCAL,767,1,443,1
com.app.88484,2024-05-27,21728,84706,2487418,12136783,SHOPPING,1986171,314,694832,35
com.app.89034,2024-05-27,307,1773,38356,329532,OTHERS,2923,4,1835,2
com.app.53788,2024-05-27,233,1179,1361,15710,OTHERS,12782,1,5867,0
com.app.16773,2024-05-27,4297,15333,411797,2527904,FINANCE,122756,502,68319,161
com.app.92275,2024-05-27,2075,4964,68448,560692,SHOPPING,230121,49,28630,2
com.app.31153,2024-05-27,13910,44799,1838109,5922675,FINANCE,1143337,541,194312,68
com.app.20657,2024-05-27,135,1822,4962,27691,OTHERS,7926,0,1324,0
com.app.90856,2024-05-27,447,2654,27917,170276,FINANCE,16544,11,7264,19
com.app.34625,2024-05-27,883,1463,23725,150895,FINANCE,11600,27,3382,5
com.app.78762,2024-05-27,136,11943,83924,179122,OTHERS,89069,1,33870,0
com.app.79754,2024-05-27,636,8743,9870,152837,OTHERS,121455,171,8322,12
com.app.60633,2024-05-27,305,13347,31608,346183,OTHERS,176737,5,18558,2
com.app.60423,2024-05-27,2161,4774,68141,644754,SHOPPING,87083,31,42430,6
com.app.17441,2024-05-27,1553,3758,33189,322080,SHOPPING,40650,41,5518,5
com.app.50679,2024-05-27,576,1872,13676,131384,FINANCE,33207,71,9720,2
com.app.63770,2024-05-27,1965,6428,282693,1758072,FINANCE,281537,260,46939,22
com.app.55621,2024-05-27,3673,13834,370399,1664207,FINANCE,245729,20,132477,19
